manufacturer,model,year,transmission,mileage,fuelType,mpg,engineSize,price
Audi, A1,2017,Manual,15187,Diesel,76.3,1.6,15995
Audi, A5,2015,Semi-Auto,43417,Diesel,50.4,2.0,18990
Audi, A8,2018,Semi-Auto,12195,Diesel,50.4,3.0,35995
Audi, A5,2018,Semi-Auto,12686,Diesel,58.9,3.0,27995
Audi, A1,2019,Semi-Auto,5356,Petrol,44.1,1.5,23995
Audi, A4,2020,Semi-Auto,7963,Petrol,41.5,2.0,31265
Audi, A5,2020,Semi-Auto,7423,Diesel,51.4,2.0,36312
Audi, A1,2017,Manual,12148,Petrol,67.3,1.0,13995
Audi, Q5,2016,Semi-Auto,44525,Diesel,42.2,3.0,31995
Audi, Q3,2016,Manual,20952,Diesel,55.4,2.0,18495
Audi, A6,2019,Semi-Auto,4582,Diesel,39.2,3.0,33490
Audi, Q5,2014,Manual,36970,Diesel,47.9,2.0,19995
Audi, Q3,2015,Manual,38244,Petrol,49.6,1.4,17995
Audi, Q7,2015,Semi-Auto,26407,Diesel,47.9,3.0,31995
Audi, Q2,2019,Manual,6484,Diesel,49.6,1.6,23995
Audi, A3,2019,Manual,3325,Diesel,49.6,1.6,20995
Audi, Q3,2017,Semi-Auto,9078,Petrol,40.4,2.0,24995
Audi, A1,2017,Manual,22427,Petrol,67.3,1.0,12995
Audi, A4,2015,Semi-Auto,41755,Diesel,53.3,2.0,14995
Audi, A3,2015,Semi-Auto,35455,Petrol,58.9,1.4,12490
Audi, A3,2017,Manual,14607,Petrol,60.1,1.0,14298
Audi, A1,2016,Manual,24952,Petrol,55.4,1.4,11498
Audi, A5,2014,Manual,49640,Diesel,64.2,2.0,11998
Audi, Q3,2017,Manual,21576,Petrol,49.6,1.4,19998
Audi, Q5,2017,Semi-Auto,20870,Diesel,55.4,2.0,27995
Audi, A4,2017,Semi-Auto,30300,Diesel,62.8,2.0,19995
Audi, Q3,2016,Manual,22353,Diesel,49.6,2.0,19995
Audi, Q3,2016,Semi-Auto,23205,Diesel,55.4,2.0,19995
Audi, A1,2017,Manual,15361,Petrol,55.4,1.4,13995
Audi, A6,2019,Semi-Auto,8598,Diesel,47.9,2.0,29995
Audi, A3,2019,Semi-Auto,6000,Diesel,52.3,1.6,19990
Audi, A3,2019,Semi-Auto,5199,Diesel,52.3,1.6,19990
Audi, A1,2018,Manual,15092,Petrol,57.7,1.4,14995
Audi, A3,2017,Semi-Auto,3059,Petrol,43.5,2.0,36990
Audi, TT,2016,Semi-Auto,28475,Petrol,40.9,2.0,24995
Audi, A3,2013,Manual,35804,Petrol,54.3,1.4,11490
Audi, A3,2017,Manual,24000,Petrol,60.1,1.4,18495
Audi, Q7,2019,Semi-Auto,3264,Diesel,33.6,3.0,46990
Audi, A3,2019,Semi-Auto,2868,Diesel,52.3,1.6,23995
Audi, A4,2019,Semi-Auto,6541,Diesel,47.9,2.0,27990
Audi, Q5,2019,Semi-Auto,4511,Diesel,38.2,2.0,36990
Audi, Q3,2017,Semi-Auto,27057,Petrol,47.9,1.4,18995
Audi, A4,2013,Manual,42185,Diesel,55.4,2.0,12990
Audi, Q5,2015,Semi-Auto,59120,Diesel,47.1,2.0,17995
Audi, A5,2016,Semi-Auto,41431,Diesel,52.3,2.0,16498
Audi, Q5,2019,Semi-Auto,30,Petrol,33.2,2.0,31998
Audi, Q5,2019,Semi-Auto,5065,Diesel,38.2,2.0,36995
Audi, Q5,2019,Semi-Auto,4638,Diesel,38.2,2.0,36995
Audi, RS6,2017,Semi-Auto,34926,Petrol,29.4,4.0,57995
Audi, Q2,2018,Semi-Auto,4642,Diesel,46.3,1.6,22890
Audi, A6,2015,Semi-Auto,29558,Diesel,67.3,2.0,16995
Audi, A6,2019,Semi-Auto,4899,Diesel,47.9,2.0,33298
Audi, A3,2017,Manual,17000,Petrol,60.1,1.4,15995
Audi, A4,2017,Semi-Auto,51204,Diesel,56.5,2.0,20995
Audi, A3,2013,Semi-Auto,38776,Petrol,56.5,1.4,14995
Audi, Q3,2017,Manual,21972,Petrol,49.6,1.4,19995
Audi, TT,2018,Semi-Auto,17648,Petrol,34.5,2.5,39995
Audi, Q2,2017,Semi-Auto,5674,Petrol,52.3,1.4,22995
Audi, A5,2017,Semi-Auto,22086,Diesel,62.8,2.0,24995
Audi, A8,2019,Semi-Auto,10090,Petrol,37.7,3.0,39995
Audi, Q3,2015,Semi-Auto,20825,Petrol,47.9,1.4,19995
Audi, A1,2015,Manual,20042,Petrol,57.6,1.4,12995
Audi, Q2,2019,Manual,3657,Diesel,49.6,1.6,22663
Audi, Q2,2019,Manual,4502,Diesel,47.9,1.6,24368
Audi, A4,2017,Semi-Auto,31214,Diesel,67.3,2.0,19495
Audi, Q2,2018,Manual,16414,Petrol,50.4,1.4,19990
Audi, Q2,2018,Manual,27198,Petrol,50.4,1.4,21495
Audi, A3,2018,Semi-Auto,17166,Petrol,43.5,2.0,28995
Audi, A3,2018,Semi-Auto,18283,Petrol,44.1,2.0,26990
Audi, Q5,2018,Semi-Auto,15076,Diesel,56.5,2.0,27995
Audi, Q5,2017,Semi-Auto,29330,Diesel,56.5,2.0,25995
Audi, Q2,2017,Manual,25520,Petrol,50.4,1.4,19995
Audi, A4,2020,Semi-Auto,7521,Diesel,49.6,2.0,38534
Audi, A7,2019,Semi-Auto,933,Diesel,45.6,2.0,41995
Audi, A3,2019,Semi-Auto,6018,Diesel,52.3,1.6,19990
Audi, A3,2019,Manual,11330,Petrol,42.8,1.5,18495
Audi, Q5,2016,Semi-Auto,23478,Diesel,42.2,3.0,33995
Audi, Q2,2017,Manual,17872,Diesel,64.2,1.6,18995
Audi, A5,2019,Semi-Auto,4327,Petrol,39.8,2.0,30709
Audi, Q7,2019,Semi-Auto,4813,Diesel,33.2,3.0,48136
Audi, Q2,2019,Manual,3578,Diesel,47.9,1.6,24365
Audi, A6,2019,Semi-Auto,4196,Diesel,47.9,2.0,33295
Audi, A1,2015,Manual,32065,Petrol,55.4,1.4,13995
Audi, A8,2017,Semi-Auto,15072,Diesel,47.1,3.0,28995
Audi, Q3,2017,Manual,50286,Diesel,61.4,2.0,16490
Audi, Q3,2017,Semi-Auto,25667,Petrol,40.4,2.0,23995
Audi, Q7,2017,Semi-Auto,33165,Diesel,47.9,3.0,35995
Audi, Q2,2017,Manual,27078,Petrol,50.4,1.4,19995
Audi, Q2,2017,Manual,29874,Petrol,50.4,1.4,19995
Audi, Q5,2015,Semi-Auto,28977,Diesel,47.1,2.0,21995
Audi, Q3,2016,Semi-Auto,28526,Diesel,50.4,2.0,21995
Audi, Q3,2017,Manual,14068,Diesel,54.3,2.0,22995
Audi, A3,2018,Manual,6321,Petrol,50.4,2.0,18990
Audi, A8,2018,Semi-Auto,4440,Petrol,37.7,3.0,40990
Audi, A3,2019,Manual,2085,Diesel,51.4,1.6,23995
Audi, Q5,2019,Semi-Auto,2712,Diesel,38.2,2.0,37995
Audi, A6,2019,Semi-Auto,3968,Diesel,47.9,2.0,33410
Audi, Q2,2019,Manual,6921,Petrol,47.1,1.0,22997
Audi, A3,2015,Manual,50062,Petrol,57.6,1.2,14995
Audi, A1,2015,Manual,31500,Petrol,57.6,1.4,11995
Audi, A1,2015,Manual,21807,Petrol,57.6,1.4,12995
Audi, A5,2019,Semi-Auto,7215,Diesel,46.3,2.0,27990
Audi, A6,2019,Semi-Auto,5397,Diesel,50.4,2.0,29990
Audi, A3,2019,Manual,4963,Petrol,42.8,1.5,23377
Audi, A3,2017,Manual,13688,Petrol,40.4,2.0,25995
Audi, A3,2017,Semi-Auto,19735,Petrol,57.6,1.4,18995
Audi, Q3,2017,Semi-Auto,22175,Petrol,47.9,1.4,20995
Audi, A4,2018,Semi-Auto,13907,Petrol,49.6,1.4,23995
Audi, A1,2018,Manual,20106,Petrol,67.3,1.0,14495
Audi, Q5,2018,Semi-Auto,7891,Petrol,40.9,2.0,30995
Audi, A4,2019,Semi-Auto,4836,Diesel,48.7,2.0,26490
Audi, A5,2019,Manual,4587,Petrol,37.2,2.0,34259
Audi, A5,2019,Manual,5721,Petrol,37.2,2.0,35131
Audi, Q7,2019,Semi-Auto,4236,Diesel,33.2,3.0,50414
Audi, Q5,2015,Semi-Auto,18188,Diesel,47.1,2.0,21995
Audi, A5,2016,Manual,41497,Diesel,57.6,2.0,16995
Audi, A1,2016,Manual,13961,Petrol,58.9,1.4,14995
Audi, A6,2019,Semi-Auto,10852,Diesel,47.9,2.0,30990
Audi, A3,2019,Manual,10059,Petrol,43.5,1.5,18490
Audi, A3,2019,Manual,5985,Petrol,43.5,1.5,18490
Audi, A4,2019,Semi-Auto,6214,Petrol,38.7,2.0,26490
Audi, RS5,2019,Semi-Auto,5089,Petrol,30.1,2.9,59995
Audi, Q2,2019,Manual,2756,Petrol,42.2,1.0,24995
Audi, A6,2019,Semi-Auto,4982,Diesel,47.9,2.0,29490
Audi, A4,2016,Semi-Auto,41505,Diesel,67.3,2.0,17495
Audi, Q3,2017,Semi-Auto,26494,Petrol,47.9,1.4,20995
Audi, A1,2017,Manual,23655,Petrol,55.4,1.4,14495
Audi, RS5,2019,Semi-Auto,3382,Petrol,30.1,2.9,58995
Audi, A3,2018,Manual,17789,Petrol,54.3,1.5,19995
Audi, A6,2019,Semi-Auto,5023,Diesel,47.9,2.0,33640
Audi, A6,2019,Semi-Auto,6238,Diesel,37.7,3.0,53939
Audi, A5,2019,Semi-Auto,4520,Petrol,39.8,2.0,30719
Audi, A5,2019,Semi-Auto,5210,Petrol,39.8,2.0,30197
Audi, A5,2019,Semi-Auto,3256,Petrol,40.4,2.0,27022
Audi, A4,2019,Semi-Auto,5201,Diesel,44.1,2.0,37560
Audi, Q7,2019,Semi-Auto,28,Diesel,33.6,3.0,49990
Audi, A1,2017,Manual,25747,Petrol,67.3,1.0,12495
Audi, A1,2017,Manual,27000,Petrol,55.4,1.4,14995
Audi, Q5,2016,Semi-Auto,51562,Diesel,42.8,3.0,24490
Audi, A3,2016,Manual,40030,Diesel,83.1,1.6,13995
Audi, A6,2016,Semi-Auto,43099,Diesel,56.5,2.0,19495
Audi, Q2,2017,Manual,18842,Petrol,55.4,1.0,17995
Audi, A4,2016,Semi-Auto,31894,Diesel,64.2,3.0,19995
Audi, A5,2019,Semi-Auto,5712,Diesel,51.4,2.0,30728
Audi, A5,2015,Semi-Auto,38540,Diesel,58.9,2.0,18995
Audi, A1,2017,Manual,25552,Petrol,56.5,1.4,13995
Audi, A7,2015,Semi-Auto,72283,Diesel,54.3,3.0,18495
Audi, Q5,2016,Semi-Auto,22809,Diesel,42.2,3.0,34995
Audi, A3,2017,Manual,16103,Diesel,65.7,2.0,19995
Audi, A1,2016,Manual,23745,Petrol,57.6,1.4,13495
Audi, TT,2016,Manual,29593,Diesel,62.8,2.0,16995
Audi, A1,2014,Semi-Auto,15300,Petrol,53.3,1.4,13995
Audi, Q3,2018,Semi-Auto,9185,Petrol,48.7,1.4,25995
Audi, Q2,2019,Manual,1592,Petrol,39.2,1.5,25995
Audi, A1,2016,Manual,45644,Diesel,80.7,1.6,10995
Audi, Q8,2019,Semi-Auto,4488,Diesel,33.6,3.0,48995
Audi, Q5,2016,Semi-Auto,29156,Diesel,42.2,3.0,33995
Audi, A1,2015,Manual,15837,Petrol,58.9,1.4,12298
Audi, Q3,2016,Manual,15264,Diesel,61.4,2.0,15998
Audi, Q2,2018,Manual,8211,Diesel,49.6,1.6,18998
Audi, Q2,2017,Manual,10962,Petrol,50.4,1.4,21995
Audi, Q5,2016,Semi-Auto,42187,Diesel,42.8,3.0,28995
Audi, A1,2017,Manual,8128,Petrol,55.4,1.4,15995
Audi, A4,2016,Manual,55697,Diesel,70.6,2.0,13985
Audi, Q3,2015,Manual,35446,Diesel,54.3,2.0,13995
Audi, Q3,2016,Semi-Auto,30366,Diesel,50.4,2.0,18499
Audi, Q5,2017,Semi-Auto,32090,Petrol,40.4,2.0,27498
Audi, Q3,2015,Semi-Auto,19300,Petrol,47.9,1.4,15998
Audi, A4,2016,Manual,37478,Diesel,74.3,2.0,13998
Audi, A3,2019,Semi-Auto,6266,Petrol,38.2,2.0,24998
Audi, A1,2016,Manual,8577,Petrol,55.4,1.4,13995
Audi, A3,2018,Manual,13147,Diesel,67.3,1.6,18995
Audi, A6,2017,Semi-Auto,24336,Diesel,61.4,2.0,22995
Audi, Q2,2018,Manual,23813,Petrol,55.4,1.0,17495
Audi, Q2,2017,Semi-Auto,17633,Petrol,52.3,1.4,21995
Audi, A6,2015,Semi-Auto,55220,Diesel,64.2,2.0,16995
Audi, Q5,2017,Semi-Auto,47952,Diesel,56.5,2.0,22995
Audi, Q5,2014,Semi-Auto,50500,Diesel,44.1,3.0,19995
Audi, A1,2016,Manual,31147,Petrol,56.5,1.4,15495
Audi, Q2,2019,Semi-Auto,79,Diesel,46.3,2.0,25998
Audi, A5,2015,Semi-Auto,56875,Diesel,53.3,2.0,14500
Audi, A5,2015,Manual,37056,Diesel,53.3,2.0,18995
Audi, RS3,2018,Semi-Auto,5431,Petrol,34.0,2.5,39995
Audi, A1,2016,Manual,31031,Petrol,56.5,1.4,13995
Audi, A4,2015,Semi-Auto,34906,Diesel,49.6,3.0,17995
Audi, A4,2017,Semi-Auto,14821,Diesel,64.2,3.0,21995
Audi, A1,2016,Manual,15307,Petrol,55.4,1.4,15495
Audi, A4,2016,Semi-Auto,23626,Petrol,45.6,2.0,19995
Audi, A1,2016,Manual,11892,Petrol,67.3,1.0,12995
Audi, A1,2016,Manual,42165,Petrol,56.5,1.4,12995
Audi, A3,2019,Semi-Auto,3036,Petrol,34.5,2.0,31795
Audi, A4,2019,Semi-Auto,2703,Diesel,40.9,3.0,39995
Audi, Q7,2016,Automatic,41032,Diesel,39.2,4.0,48995
Audi, A3,2018,Manual,8545,Diesel,53.3,1.6,21495
Audi, A3,2016,Manual,30287,Petrol,60.1,1.4,13498
Audi, A3,2016,Manual,1893,Petrol,60.1,1.4,14998
Audi, A4,2017,Manual,6896,Petrol,52.3,1.4,16998
Audi, TT,2016,Manual,34084,Diesel,62.8,2.0,15498
Audi, A4,2017,Semi-Auto,84222,Diesel,68.9,2.0,13985
Audi, A3,2015,Manual,68428,Diesel,83.1,1.6,10385
Audi, Q5,2018,Semi-Auto,20283,Petrol,34.0,3.0,37500
Audi, A4,2016,Manual,56235,Diesel,74.3,2.0,11500
Audi, A8,2017,Semi-Auto,37492,Diesel,47.1,3.0,24500
Audi, Q5,2015,Semi-Auto,66959,Diesel,41.5,3.0,21500
Audi, Q5,2014,Manual,46622,Diesel,47.9,2.0,16000
Audi, A6,2013,Semi-Auto,40003,Diesel,56.5,2.0,11995
Audi, Q5,2018,Semi-Auto,20300,Petrol,34.0,3.0,38900
Audi, A5,2019,Semi-Auto,50,Petrol,40.4,2.0,24498
Audi, Q2,2016,Manual,23426,Petrol,50.4,1.4,19995
Audi, A3,2015,Semi-Auto,46465,Petrol,54.3,1.4,14995
Audi, Q5,2018,Semi-Auto,14600,Diesel,55.4,2.0,29995
Audi, A1,2019,Manual,3232,Petrol,50.4,1.0,23995
Audi, A1,2017,Manual,16086,Petrol,55.4,1.4,15995
Audi, A1,2017,Manual,15981,Petrol,57.6,1.4,13995
Audi, A7,2018,Semi-Auto,6850,Diesel,38.2,3.0,38995
Audi, A3,2017,Manual,16668,Diesel,70.6,1.6,18995
Audi, A7,2018,Semi-Auto,13082,Petrol,39.8,3.0,35995
Audi, A3,2019,Semi-Auto,10522,Petrol,43.5,1.5,18995
Audi, A3,2018,Manual,12795,Petrol,47.1,1.0,19995
Audi, Q5,2018,Automatic,8250,Diesel,38.2,2.0,34995
Audi, Q2,2019,Automatic,5859,Diesel,47.9,1.6,23995
Audi, A4,2019,Automatic,8235,Diesel,44.1,2.0,37995
Audi, Q3,2019,Manual,5356,Diesel,40.9,2.0,35995
Audi, A6,2019,Automatic,5565,Diesel,47.9,2.0,34995
Audi, A4,2017,Manual,13122,Petrol,52.3,1.4,16498
Audi, Q2,2019,Manual,2940,Petrol,39.2,1.5,26495
Audi, Q5,2016,Semi-Auto,26500,Diesel,47.1,2.0,21995
Audi, A8,2020,Semi-Auto,1100,Diesel,40.4,3.0,52995
Audi, Q5,2018,Semi-Auto,24408,Petrol,40.4,2.0,30995
Audi, RS4,2020,Semi-Auto,2200,Petrol,28.8,2.9,69995
Audi, A7,2020,Semi-Auto,500,Diesel,38.7,3.0,51995
Audi, A4,2016,Semi-Auto,47600,Diesel,56.5,2.0,21995
Audi, A3,2018,Automatic,17252,Petrol,56.5,1.5,22995
Audi, A5,2017,Semi-Auto,49287,Diesel,62.8,2.0,19945
Audi, A5,2017,Semi-Auto,47446,Diesel,62.8,2.0,22945
Audi, A5,2017,Semi-Auto,14589,Diesel,65.7,2.0,22990
Audi, A4,2016,Manual,41279,Diesel,74.3,2.0,13995
Audi, Q7,2018,Automatic,3893,Diesel,39.2,4.0,60995
Audi, A8,2017,Automatic,3338,Diesel,50.4,3.0,38995
Audi, Q5,2018,Automatic,4286,Petrol,34.0,3.0,42995
Audi, Q5,2018,Automatic,22913,Diesel,56.5,2.0,28995
Audi, Q5,2019,Semi-Auto,4125,Diesel,38.2,2.0,36995
Audi, Q3,2019,Semi-Auto,4000,Petrol,31.7,2.0,34995
Audi, Q5,2019,Semi-Auto,5123,Diesel,38.2,2.0,38495
Audi, A4,2019,Automatic,5000,Diesel,40.9,3.0,43495
Audi, A5,2019,Automatic,6500,Diesel,46.3,2.0,34995
Audi, Q5,2017,Semi-Auto,29832,Petrol,34.0,3.0,35995
Audi, Q2,2017,Manual,11125,Petrol,50.4,1.4,21495
Audi, Q5,2019,Automatic,11565,Diesel,38.2,2.0,36995
Audi, A3,2019,Automatic,10434,Petrol,42.2,1.5,22995
Audi, A3,2016,Manual,61332,Diesel,68.9,2.0,11990
Audi, A1,2016,Manual,22669,Petrol,57.6,1.4,11498
Audi, Q3,2016,Manual,14419,Diesel,52.3,2.0,19498
Audi, A1,2015,Manual,37458,Petrol,55.4,1.4,10698
Audi, A1,2014,Manual,23015,Petrol,60.1,1.4,11998
Audi, A6,2016,Semi-Auto,26784,Diesel,54.3,2.0,22500
Audi, Q5,2019,Automatic,7256,Diesel,38.2,2.0,35995
Audi, TT,2016,Manual,24256,Petrol,47.1,1.8,17995
Audi, A4,2018,Semi-Auto,11047,Diesel,56.5,2.0,28995
Audi, A4,2017,Semi-Auto,19444,Diesel,57.6,2.0,22995
Audi, Q3,2017,Manual,30123,Petrol,51.4,1.4,17995
Audi, A4,2019,Manual,7422,Petrol,39.2,2.0,25995
Audi, A4,2016,Automatic,40688,Petrol,42.8,2.0,24495
Audi, Q3,2019,Semi-Auto,5454,Petrol,30.7,2.0,38995
Audi, A3,2019,Manual,12785,Petrol,42.8,1.5,19995
Audi, A6,2019,Automatic,7486,Diesel,39.2,3.0,42995
Audi, A5,2019,Automatic,9256,Diesel,45.6,2.0,36995
Audi, A4,2019,Automatic,13690,Diesel,47.9,2.0,29995
Audi, Q3,2016,Semi-Auto,25125,Diesel,50.4,2.0,20495
Audi, Q5,2019,Automatic,6400,Diesel,38.2,2.0,34995
Audi, A3,2019,Manual,3265,Petrol,47.1,1.0,19495
Audi, Q3,2017,Semi-Auto,17680,Petrol,42.2,2.0,22995
Audi, A1,2016,Manual,38502,Petrol,57.6,1.4,11995
Audi, A1,2016,Manual,36276,Petrol,55.4,1.4,12995
Audi, Q7,2017,Automatic,23437,Diesel,39.2,4.0,49995
Audi, Q5,2017,Semi-Auto,20364,Diesel,56.5,2.0,25995
Audi, A1,2016,Manual,22606,Petrol,57.6,1.4,11995
Audi, A4,2020,Semi-Auto,100,Petrol,39.2,2.0,29995
Audi, RS4,2019,Semi-Auto,8503,Diesel,33.6,2.9,52995
Audi, Q2,2019,Semi-Auto,1296,Petrol,34.5,2.0,28995
Audi, A5,2016,Manual,26307,Diesel,60.1,2.0,16995
Audi, Q7,2016,Semi-Auto,34685,Diesel,47.9,3.0,33995
Audi, A5,2016,Manual,34728,Diesel,57.6,2.0,18995
Audi, A1,2017,Manual,24427,Petrol,55.4,1.4,14995
Audi, A1,2017,Manual,16763,Petrol,55.4,1.4,12995
Audi, Q2,2017,Manual,38484,Petrol,55.4,1.0,15995
Audi, Q7,2017,Semi-Auto,16837,Diesel,39.2,4.0,52995
Audi, Q2,2017,Automatic,33523,Diesel,58.9,2.0,19995
Audi, A4,2017,Manual,6402,Petrol,52.3,1.4,17298
Audi, A4,2016,Manual,21944,Petrol,49.6,2.0,15998
Audi, TT,2015,Manual,19383,Petrol,46.3,2.0,16498
Audi, A6,2019,Semi-Auto,19118,Diesel,47.9,2.0,25998
Audi, Q3,2019,Semi-Auto,4436,Petrol,32.1,2.0,38995
Audi, Q8,2019,Semi-Auto,5978,Diesel,30.7,4.0,83995
Audi, A1,2019,Manual,2235,Petrol,49.6,1.0,19995
Audi, Q3,2016,Semi-Auto,52496,Diesel,50.4,2.0,16995
Audi, A6,2016,Automatic,52255,Diesel,61.4,2.0,18350
Audi, A3,2018,Manual,19686,Diesel,68.9,1.6,15590
Audi, Q7,2016,Semi-Auto,26705,Diesel,47.9,3.0,12500
Audi, A1,2016,Manual,26705,Petrol,58.9,1.4,12500
Audi, A1,2018,Manual,18120,Petrol,57.7,1.4,12500
Audi, Q3,2016,Semi-Auto,11966,Petrol,47.9,1.4,18000
Audi, A3,2016,Manual,34728,Petrol,57.6,1.4,14500
Audi, A3,2018,Semi-Auto,30547,Diesel,70.6,1.6,16995
Audi, A3,2015,Manual,72406,Diesel,68.9,2.0,13795
Audi, A6,2017,Semi-Auto,52822,Diesel,64.2,2.0,19995
Audi, A6,2015,Semi-Auto,70228,Diesel,54.3,3.0,18990
Audi, A3,2017,Manual,21637,Diesel,67.3,2.0,15795
Audi, Q3,2014,Manual,52006,Diesel,54.3,2.0,12595
Audi, Q3,2016,Semi-Auto,28994,Diesel,50.4,2.0,20495
Audi, A6,2018,Manual,30,Diesel,39.2,3.0,37995
Audi, Q5,2019,Automatic,7093,Diesel,38.2,2.0,35995
Audi, Q2,2020,Semi-Auto,1934,Petrol,32.5,2.0,35495
Audi, A4,2019,Semi-Auto,4708,Diesel,49.6,2.0,28995
Audi, Q3,2019,Automatic,4304,Diesel,37.7,2.0,38995
Audi, Q2,2017,Manual,9256,Petrol,52.3,1.4,19495
Audi, Q3,2018,Automatic,11403,Petrol,38.2,1.5,27995
Audi, A1,2019,Semi-Auto,1952,Petrol,44.1,1.0,23995
Audi, A6,2019,Semi-Auto,8060,Diesel,37.7,3.0,41995
Audi, A6,2018,Semi-Auto,7415,Diesel,47.9,2.0,31700
Audi, A8,2018,Automatic,9756,Petrol,37.7,3.0,42000
Audi, A5,2018,Automatic,9102,Diesel,51.4,3.0,33500
Audi, Q5,2018,Automatic,6002,Diesel,38.2,2.0,31000
Audi, Q7,2018,Automatic,6591,Diesel,33.2,3.0,45000
Audi, Q2,2019,Manual,1000,Diesel,49.6,1.6,22495
Audi, A3,2019,Automatic,5450,Petrol,44.8,1.5,21995
Audi, Q2,2019,Automatic,1000,Diesel,46.3,2.0,29809
Audi, A5,2019,Automatic,1000,Petrol,40.4,2.0,31995
Audi, A4,2016,Manual,23596,Petrol,48.7,2.0,18000
Audi, Q7,2018,Automatic,11719,Diesel,39.2,4.0,55500
Audi, Q5,2019,Automatic,3185,Diesel,39.2,2.0,31500
Audi, Q5,2019,Automatic,8744,Diesel,39.2,2.0,30995
Audi, A6,2019,Automatic,238,Diesel,47.9,2.0,32250
Audi, A5,2019,Automatic,4693,Diesel,47.1,2.0,31695
Audi, Q3,2016,Manual,28186,Diesel,52.3,2.0,19000
Audi, Q3,2016,Semi-Auto,37000,Diesel,54.3,2.0,16995
Audi, A1,2017,Manual,13555,Petrol,55.4,1.4,14695
Audi, Q5,2016,Semi-Auto,31031,Diesel,42.2,3.0,31495
Audi, Q3,2016,Manual,34500,Diesel,49.6,2.0,17395
Audi, Q5,2019,Semi-Auto,6412,Diesel,39.2,2.0,33995
Audi, A3,2017,Manual,14500,Petrol,60.1,1.4,17500
Audi, A1,2017,Manual,24857,Diesel,76.3,1.6,11495
Audi, A6,2019,Automatic,2394,Diesel,50.4,2.0,32494
Audi, Q5,2019,Automatic,1000,Diesel,39.2,2.0,36202
Audi, Q5,2019,Automatic,1000,Diesel,38.2,2.0,37395
Audi, A6,2019,Automatic,1000,Diesel,50.4,2.0,31000
Audi, A8,2018,Automatic,10296,Diesel,50.4,3.0,37000
Audi, A3,2018,Automatic,6629,Petrol,42.2,1.5,20000
Audi, A4,2019,Manual,6768,Diesel,74.3,2.0,26495
Audi, A4,2019,Automatic,5363,Petrol,39.8,2.0,23995
Audi, A7,2019,Automatic,4288,Diesel,38.2,3.0,42500
Audi, A3,2014,Semi-Auto,88130,Diesel,64.2,2.0,7898
Audi, Q7,2017,Automatic,17927,Diesel,39.2,4.0,50000
Audi, A5,2019,Semi-Auto,6452,Petrol,40.4,2.0,29000
Audi, A7,2019,Automatic,6112,Diesel,38.7,3.0,41495
Audi, A4,2019,Semi-Auto,7447,Diesel,47.9,2.0,25995
Audi, Q5,2019,Automatic,4326,Diesel,38.2,2.0,35995
Audi, Q7,2019,Automatic,5558,Diesel,33.6,3.0,49995
Audi, A6,2019,Automatic,2408,Diesel,50.4,2.0,31500
Audi, Q2,2019,Manual,4430,Petrol,40.9,1.5,23995
Audi, Q2,2019,Manual,1000,Diesel,49.6,1.6,23374
Audi, Q2,2019,Manual,1000,Diesel,49.6,1.6,22495
Audi, A1,2016,Manual,8000,Petrol,67.3,1.0,11495
Audi, A4,2017,Semi-Auto,29885,Diesel,65.7,2.0,19995
Audi, A3,2017,Manual,14160,Diesel,68.9,1.6,17695
Audi, A5,2019,Semi-Auto,21480,Diesel,48.7,2.0,27995
Audi, A6,2019,Automatic,6606,Diesel,36.2,3.0,46000
Audi, Q3,2017,Semi-Auto,12147,Petrol,40.4,2.0,23998
Audi, A3,2017,Manual,29998,Petrol,61.4,1.4,12798
Audi, Q3,2016,Semi-Auto,22168,Petrol,47.9,1.4,17698
Audi, A1,2016,Manual,24242,Petrol,67.3,1.0,10998
Audi, A3,2017,Semi-Auto,18389,Petrol,57.7,1.5,19698
Audi, A6,2016,Manual,31759,Diesel,61.4,2.0,17298
Audi, A4,2019,Semi-Auto,12853,Petrol,38.2,2.0,24998
Audi, A4,2019,Semi-Auto,13009,Petrol,38.2,2.0,24998
Audi, Q2,2019,Semi-Auto,17,Diesel,46.3,2.0,25998
Audi, A5,2015,Manual,32125,Diesel,57.6,2.0,14998
Audi, TT,2015,Manual,17416,Diesel,67.3,2.0,15998
Audi, A5,2017,Semi-Auto,27049,Diesel,67.3,2.0,19498
Audi, Q3,2014,Manual,81877,Diesel,49.6,2.0,11950
Audi, Q3,2016,Manual,27692,Petrol,49.6,1.4,16998
Audi, Q3,2015,Manual,35446,Diesel,54.3,2.0,13995
Audi, A6,2015,Semi-Auto,45000,Diesel,64.2,2.0,16995
Audi, Q2,2018,Semi-Auto,6672,Diesel,57.7,2.0,22590
Audi, Q2,2018,Manual,10005,Petrol,50.4,1.4,20498
Audi, A4,2019,Manual,2069,Petrol,41.5,2.0,18998
Audi, A5,2019,Semi-Auto,24608,Petrol,39.8,2.0,25998
Audi, A3,2017,Manual,36031,Petrol,60.1,1.4,16495
Audi, A1,2017,Manual,28752,Petrol,58.9,1.4,13998
Audi, A1,2014,Manual,58601,Petrol,52.3,1.4,8498
Audi, A3,2017,Manual,21113,Petrol,55.4,1.5,19998
Audi, Q3,2015,Manual,66047,Diesel,55.4,2.0,13998
Audi, A6,2016,Semi-Auto,24405,Diesel,64.2,2.0,17498
Audi, A6,2015,Manual,43193,Diesel,65.7,2.0,14995
